filename,height_px,width_px,filesize_kb,dominant_color_hex,average_contrast,average_brightness,source,folder
132895.jpg,424,424,15,#070705,16.0158,7.2376,Galaxy Zoo 2,spiral
132914.jpg,424,424,12,#080706,16.0875,7.4863,Galaxy Zoo 2,spiral
132917.jpg,424,424,12,#0b0806,16.5259,8.9343,Galaxy Zoo 2,spiral
132921.jpg,424,424,14,#080805,14.683,8.2033,Galaxy Zoo 2,spiral
132927.jpg,424,424,15,#080705,14.1945,7.9553,Galaxy Zoo 2,spiral
132929.jpg,424,424,11,#090806,19.1096,8.6315,Galaxy Zoo 2,spiral
132930.jpg,424,424,16,#080706,12.7324,7.8884,Galaxy Zoo 2,spiral
132933.jpg,424,424,12,#0c0805,15.6055,9.2349,Galaxy Zoo 2,spiral
132937.jpg,424,424,15,#060605,13.064,6.6568,Galaxy Zoo 2,spiral
132944.jpg,424,424,14,#060604,13.0592,6.4556,Galaxy Zoo 2,spiral
132996.jpg,424,424,13,#0a0905,16.7203,9.2482,Galaxy Zoo 2,spiral
133013.jpg,424,424,11,#080706,16.4273,7.8547,Galaxy Zoo 2,spiral
133026.jpg,424,424,11,#090804,16.0976,8.2607,Galaxy Zoo 2,spiral
133037.jpg,424,424,14,#050604,11.9749,5.7611,Galaxy Zoo 2,spiral
133040.jpg,424,424,14,#080807,19.9424,8.5977,Galaxy Zoo 2,spiral
133064.jpg,424,424,12,#0b0906,16.5199,9.3412,Galaxy Zoo 2,spiral
13310.jpg,424,424,15,#090906,15.9396,9.1318,Galaxy Zoo 2,spiral
133100.jpg,424,424,11,#060604,12.3315,6.1137,Galaxy Zoo 2,spiral
133114.jpg,424,424,9,#0e0a06,23.6001,11.3562,Galaxy Zoo 2,spiral
133122.jpg,424,424,13,#050504,10.9746,5.516,Galaxy Zoo 2,spiral
133141.jpg,424,424,12,#070706,14.0642,7.4371,Galaxy Zoo 2,spiral
133148.jpg,424,424,9,#050604,15.8845,6.0369,Galaxy Zoo 2,spiral
133149.jpg,424,424,9,#0a0a07,23.5606,10.3247,Galaxy Zoo 2,spiral
133170.jpg,424,424,12,#070604,17.3829,6.6791,Galaxy Zoo 2,spiral
133177.jpg,424,424,14,#0b0805,16.2715,9.2949,Galaxy Zoo 2,spiral
133181.jpg,424,424,10,#0b0909,23.9504,10.2066,Galaxy Zoo 2,spiral
133189.jpg,424,424,10,#0a0906,20.924,9.5164,Galaxy Zoo 2,spiral
133192.jpg,424,424,13,#140c09,19.8991,14.4355,Galaxy Zoo 2,spiral
133207.jpg,424,424,10,#040503,12.5193,4.9407,Galaxy Zoo 2,spiral
133208.jpg,424,424,12,#080706,17.7919,7.8723,Galaxy Zoo 2,spiral
133221.jpg,424,424,10,#120e0d,28.5824,15.6974,Galaxy Zoo 2,spiral
133226.jpg,424,424,12,#0e0d0c,26.7948,14.1017,Galaxy Zoo 2,spiral
133229.jpg,424,424,13,#080705,14.7557,7.2846,Galaxy Zoo 2,spiral
133238.jpg,424,424,12,#090808,20.4106,8.5728,Galaxy Zoo 2,spiral
133252.jpg,424,424,14,#090806,17.8741,8.4685,Galaxy Zoo 2,spiral
133254.jpg,424,424,13,#090906,17.9577,9.3476,Galaxy Zoo 2,spiral
133258.jpg,424,424,10,#070604,14.8778,6.5295,Galaxy Zoo 2,spiral
133263.jpg,424,424,12,#070605,13.7104,7.1268,Galaxy Zoo 2,spiral
133266.jpg,424,424,15,#070704,14.501,7.1003,Galaxy Zoo 2,spiral
133267.jpg,424,424,9,#080707,19.0511,8.0816,Galaxy Zoo 2,spiral
133277.jpg,424,424,11,#080704,15.1671,7.4973,Galaxy Zoo 2,spiral
13328.jpg,424,424,17,#090906,13.5458,9.1261,Galaxy Zoo 2,spiral
133282.jpg,424,424,14,#0a0a06,23.1575,9.9837,Galaxy Zoo 2,spiral
133305.jpg,424,424,13,#060604,13.209,6.1491,Galaxy Zoo 2,spiral
13331.jpg,424,424,15,#0c0b07,18.6746,11.6823,Galaxy Zoo 2,spiral
133313.jpg,424,424,12,#080706,15.1116,7.7077,Galaxy Zoo 2,spiral
133325.jpg,424,424,12,#090805,16.6513,8.5483,Galaxy Zoo 2,spiral
133373.jpg,424,424,14,#080706,14.5167,7.3561,Galaxy Zoo 2,spiral
133383.jpg,424,424,13,#080705,15.5513,7.651,Galaxy Zoo 2,spiral
133393.jpg,424,424,16,#080805,13.1392,8.0257,Galaxy Zoo 2,spiral
133418.jpg,424,424,13,#0a0805,14.3954,8.4633,Galaxy Zoo 2,spiral
133433.jpg,424,424,13,#080806,16.3467,7.842,Galaxy Zoo 2,spiral
133444.jpg,424,424,14,#090705,14.4343,7.9698,Galaxy Zoo 2,spiral
133445.jpg,424,424,10,#060705,15.7338,6.7876,Galaxy Zoo 2,spiral
133446.jpg,424,424,14,#0a0908,16.8373,9.6335,Galaxy Zoo 2,spiral
133447.jpg,424,424,13,#0d0b06,20.4244,11.3238,Galaxy Zoo 2,spiral
133455.jpg,424,424,16,#0d0907,17.064,10.5659,Galaxy Zoo 2,spiral
133468.jpg,424,424,9,#080905,19.0782,8.6912,Galaxy Zoo 2,spiral
133475.jpg,424,424,13,#070604,12.9594,6.7856,Galaxy Zoo 2,spiral
133488.jpg,424,424,15,#070807,14.7553,8.3947,Galaxy Zoo 2,spiral
133494.jpg,424,424,13,#0a0905,16.5455,9.3767,Galaxy Zoo 2,spiral
133506.jpg,424,424,15,#080806,14.6377,7.9696,Galaxy Zoo 2,spiral
133507.jpg,424,424,15,#740d08,28.0286,43.7225,Galaxy Zoo 2,spiral
13353.jpg,424,424,12,#0b0906,17.9128,9.9667,Galaxy Zoo 2,spiral
133541.jpg,424,424,15,#0b0807,15.0783,9.3165,Galaxy Zoo 2,spiral
133554.jpg,424,424,16,#0a0b09,21.0047,10.6096,Galaxy Zoo 2,spiral
133575.jpg,424,424,20,#080909,15.7007,9.4724,Galaxy Zoo 2,spiral
133577.jpg,424,424,18,#0b0909,16.0618,10.0159,Galaxy Zoo 2,spiral
133598.jpg,424,424,15,#060806,16.247,7.2961,Galaxy Zoo 2,spiral
133602.jpg,424,424,12,#080805,15.828,8.0682,Galaxy Zoo 2,spiral
133637.jpg,424,424,12,#0a0906,16.8289,9.256,Galaxy Zoo 2,spiral
133643.jpg,424,424,13,#080705,14.6668,7.5815,Galaxy Zoo 2,spiral
133644.jpg,424,424,14,#0c0b08,17.2417,11.3081,Galaxy Zoo 2,spiral
133645.jpg,424,424,13,#090805,15.0391,8.5883,Galaxy Zoo 2,spiral
133654.jpg,424,424,14,#060606,11.8465,6.8053,Galaxy Zoo 2,spiral
133659.jpg,424,424,11,#060704,12.6559,6.6893,Galaxy Zoo 2,spiral
13369.jpg,424,424,12,#090805,15.5521,8.3584,Galaxy Zoo 2,spiral
133736.jpg,424,424,16,#0a0907,20.5876,10.106,Galaxy Zoo 2,spiral
133740.jpg,424,424,12,#060603,12.649,6.3206,Galaxy Zoo 2,spiral
133751.jpg,424,424,12,#080807,16.9095,8.3345,Galaxy Zoo 2,spiral
133770.jpg,424,424,16,#0a0a06,18.8971,9.901,Galaxy Zoo 2,spiral
133787.jpg,424,424,11,#090805,18.3145,8.793,Galaxy Zoo 2,spiral
133794.jpg,424,424,15,#0a0a06,18.8891,10.1094,Galaxy Zoo 2,spiral
133802.jpg,424,424,12,#0e0907,15.5228,10.761,Galaxy Zoo 2,spiral
133804.jpg,424,424,14,#0f0c08,19.965,12.6203,Galaxy Zoo 2,spiral
133845.jpg,424,424,14,#080907,18.3397,9.0856,Galaxy Zoo 2,spiral
133869.jpg,424,424,11,#090906,16.8211,9.14,Galaxy Zoo 2,spiral
133870.jpg,424,424,11,#0c0a08,22.7195,11.0988,Galaxy Zoo 2,spiral
133880.jpg,424,424,14,#070604,12.276,6.7259,Galaxy Zoo 2,spiral
133884.jpg,424,424,12,#0c0c0a,22.2246,12.0751,Galaxy Zoo 2,spiral
133905.jpg,424,424,11,#060706,14.9315,6.8266,Galaxy Zoo 2,spiral
133922.jpg,424,424,12,#0b0a07,20.7607,10.3063,Galaxy Zoo 2,spiral
133924.jpg,424,424,13,#0e0b08,20.7738,12.1385,Galaxy Zoo 2,spiral
133953.jpg,424,424,15,#0a0906,17.9562,9.112,Galaxy Zoo 2,spiral
133954.jpg,424,424,14,#070705,14.621,7.323,Galaxy Zoo 2,spiral
133958.jpg,424,424,18,#0d0a05,14.7413,10.5446,Galaxy Zoo 2,spiral
133967.jpg,424,424,12,#080706,16.7936,8.1345,Galaxy Zoo 2,spiral
133970.jpg,424,424,14,#080604,10.5704,6.9716,Galaxy Zoo 2,spiral
133971.jpg,424,424,13,#0a0a08,20.6519,10.0797,Galaxy Zoo 2,spiral
133975.jpg,424,424,20,#0e0c0b,22.3265,12.9934,Galaxy Zoo 2,spiral
133979.jpg,424,424,14,#0c0a07,16.8074,10.694,Galaxy Zoo 2,spiral
134005.jpg,424,424,16,#0b0a06,16.5075,10.0738,Galaxy Zoo 2,spiral
134012.jpg,424,424,14,#171613,28.3611,22.3088,Galaxy Zoo 2,spiral
134028.jpg,424,424,15,#090805,12.8741,8.622,Galaxy Zoo 2,spiral
134041.jpg,424,424,12,#080807,15.342,8.3204,Galaxy Zoo 2,spiral
134047.jpg,424,424,13,#0c0a07,18.9086,11.1387,Galaxy Zoo 2,spiral
134049.jpg,424,424,15,#070704,11.668,7.5378,Galaxy Zoo 2,spiral
134062.jpg,424,424,12,#0c0907,16.787,10.3832,Galaxy Zoo 2,spiral
134097.jpg,424,424,19,#0b0a07,15.3728,10.5101,Galaxy Zoo 2,spiral
13410.jpg,424,424,11,#060706,17.7397,7.0413,Galaxy Zoo 2,spiral
134122.jpg,424,424,13,#080704,15.5926,7.8048,Galaxy Zoo 2,spiral
134127.jpg,424,424,16,#0b0a08,19.8648,10.3459,Galaxy Zoo 2,spiral
134154.jpg,424,424,15,#0b0907,20.1592,10.1436,Galaxy Zoo 2,spiral
134157.jpg,424,424,19,#0a0a09,16.8863,10.1987,Galaxy Zoo 2,spiral
134162.jpg,424,424,16,#0b0b09,21.5926,11.553,Galaxy Zoo 2,spiral
13418.jpg,424,424,13,#080808,19.1189,8.964,Galaxy Zoo 2,spiral
134182.jpg,424,424,13,#0a0a09,17.8754,10.3065,Galaxy Zoo 2,spiral
134189.jpg,424,424,11,#0e0b07,20.5255,11.8332,Galaxy Zoo 2,spiral
134193.jpg,424,424,20,#0e0b07,18.0571,12.0392,Galaxy Zoo 2,spiral
13420.jpg,424,424,11,#080907,17.1087,8.8144,Galaxy Zoo 2,spiral
134224.jpg,424,424,16,#100f0d,25.3689,15.3534,Galaxy Zoo 2,spiral
134228.jpg,424,424,15,#100a07,17.8979,12.0019,Galaxy Zoo 2,spiral
134234.jpg,424,424,12,#090807,16.0322,8.8136,Galaxy Zoo 2,spiral
134240.jpg,424,424,13,#090805,16.3701,8.7032,Galaxy Zoo 2,spiral
134255.jpg,424,424,13,#0a0806,14.7803,9.0209,Galaxy Zoo 2,spiral
134263.jpg,424,424,10,#0d0906,19.9422,10.53,Galaxy Zoo 2,spiral
134269.jpg,424,424,11,#080705,15.844,7.5225,Galaxy Zoo 2,spiral
134275.jpg,424,424,12,#0a0906,18.1191,9.6529,Galaxy Zoo 2,spiral
134276.jpg,424,424,12,#090805,18.0507,8.7718,Galaxy Zoo 2,spiral
13428.jpg,424,424,10,#080705,16.1519,7.3195,Galaxy Zoo 2,spiral
134282.jpg,424,424,16,#0a0805,13.443,8.5945,Galaxy Zoo 2,spiral
134288.jpg,424,424,18,#0a0706,12.4753,8.4664,Galaxy Zoo 2,spiral
134290.jpg,424,424,11,#070705,16.1166,7.3677,Galaxy Zoo 2,spiral
13431.jpg,424,424,15,#0c0905,15.1646,9.8925,Galaxy Zoo 2,spiral
134331.jpg,424,424,11,#090806,15.1966,8.429,Galaxy Zoo 2,spiral
134339.jpg,424,424,15,#080706,14.752,7.9872,Galaxy Zoo 2,spiral
134358.jpg,424,424,11,#0c0b08,21.0304,11.3194,Galaxy Zoo 2,spiral
13439.jpg,424,424,14,#080707,15.7607,7.7032,Galaxy Zoo 2,spiral
134390.jpg,424,424,13,#090806,17.0648,8.5842,Galaxy Zoo 2,spiral
134405.jpg,424,424,17,#070805,13.601,8.0699,Galaxy Zoo 2,spiral
134425.jpg,424,424,19,#0f0b09,20.0521,12.1123,Galaxy Zoo 2,spiral
134428.jpg,424,424,13,#0e0907,17.5315,10.7547,Galaxy Zoo 2,spiral
134442.jpg,424,424,16,#080a07,17.362,9.1489,Galaxy Zoo 2,spiral
134446.jpg,424,424,9,#090906,20.3546,9.3169,Galaxy Zoo 2,spiral
134454.jpg,424,424,18,#0a0806,16.7115,9.0525,Galaxy Zoo 2,spiral
134466.jpg,424,424,18,#080a06,17.5718,9.4028,Galaxy Zoo 2,spiral
134474.jpg,424,424,11,#090806,18.2285,8.7423,Galaxy Zoo 2,spiral
134493.jpg,424,424,17,#0a0706,15.5797,8.4939,Galaxy Zoo 2,spiral
134524.jpg,424,424,14,#14120c,26.8132,18.3273,Galaxy Zoo 2,spiral
134532.jpg,424,424,10,#0c0c08,23.2607,12.1534,Galaxy Zoo 2,spiral
134533.jpg,424,424,18,#0f100f,26.6243,16.1592,Galaxy Zoo 2,spiral
134553.jpg,424,424,17,#0e0a0a,19.4889,11.6828,Galaxy Zoo 2,spiral
134566.jpg,424,424,13,#060806,16.2643,7.6585,Galaxy Zoo 2,spiral
134639.jpg,424,424,22,#0b0d09,14.7352,12.453,Galaxy Zoo 2,spiral
134662.jpg,424,424,12,#070807,21.2982,8.0968,Galaxy Zoo 2,spiral
13467.jpg,424,424,13,#090907,20.1675,9.5232,Galaxy Zoo 2,spiral
134677.jpg,424,424,13,#0c0907,22.2359,10.2345,Galaxy Zoo 2,spiral
134679.jpg,424,424,14,#0a0b09,22.9652,11.1627,Galaxy Zoo 2,spiral
134704.jpg,424,424,13,#090805,13.8939,8.2711,Galaxy Zoo 2,spiral
134725.jpg,424,424,14,#090704,13.4659,8.0036,Galaxy Zoo 2,spiral
134734.jpg,424,424,14,#090906,18.5184,9.044,Galaxy Zoo 2,spiral
134764.jpg,424,424,9,#080806,19.978,8.1018,Galaxy Zoo 2,spiral
134778.jpg,424,424,11,#070704,15.399,7.412,Galaxy Zoo 2,spiral
134783.jpg,424,424,10,#0a0806,19.9522,9.3093,Galaxy Zoo 2,spiral
134820.jpg,424,424,15,#0a0906,14.9211,9.3632,Galaxy Zoo 2,spiral
134842.jpg,424,424,12,#070705,15.8446,7.1486,Galaxy Zoo 2,spiral
134846.jpg,424,424,12,#070605,14.4654,6.8514,Galaxy Zoo 2,spiral
134913.jpg,424,424,12,#090807,15.8217,8.4453,Galaxy Zoo 2,spiral
134933.jpg,424,424,10,#0c0b08,19.7212,11.4026,Galaxy Zoo 2,spiral
134944.jpg,424,424,12,#080706,15.2436,8.0929,Galaxy Zoo 2,spiral
134961.jpg,424,424,16,#060805,13.177,7.2349,Galaxy Zoo 2,spiral
134963.jpg,424,424,14,#0b0908,17.5795,9.9331,Galaxy Zoo 2,spiral
134971.jpg,424,424,16,#0f0807,14.8033,10.4246,Galaxy Zoo 2,spiral
134991.jpg,424,424,11,#1d1711,30.4224,24.6881,Galaxy Zoo 2,spiral
135015.jpg,424,424,19,#0c0707,11.0165,9.2452,Galaxy Zoo 2,spiral
135017.jpg,424,424,11,#0b0a07,18.0988,10.2552,Galaxy Zoo 2,spiral
135018.jpg,424,424,9,#0e0d09,26.5349,13.2381,Galaxy Zoo 2,spiral
13503.jpg,424,424,12,#080806,18.3016,8.2368,Galaxy Zoo 2,spiral
135038.jpg,424,424,11,#110f0b,29.7667,15.7305,Galaxy Zoo 2,spiral
135062.jpg,424,424,14,#090807,17.1542,8.8812,Galaxy Zoo 2,spiral
135071.jpg,424,424,14,#070705,14.3396,7.2901,Galaxy Zoo 2,spiral
135075.jpg,424,424,10,#090908,18.3674,9.0536,Galaxy Zoo 2,spiral
135080.jpg,424,424,13,#0b0806,16.3959,9.2381,Galaxy Zoo 2,spiral
135087.jpg,424,424,14,#0d0906,15.9734,10.1111,Galaxy Zoo 2,spiral
135091.jpg,424,424,17,#160f0d,21.1698,17.5906,Galaxy Zoo 2,spiral
135093.jpg,424,424,11,#070604,16.3628,6.9725,Galaxy Zoo 2,spiral
135132.jpg,424,424,16,#080605,14.0001,7.1566,Galaxy Zoo 2,spiral
135139.jpg,424,424,11,#070604,14.2454,6.7067,Galaxy Zoo 2,spiral
135145.jpg,424,424,12,#0a0807,15.7095,9.0624,Galaxy Zoo 2,spiral
135155.jpg,424,424,12,#070806,15.8848,7.9989,Galaxy Zoo 2,spiral
135160.jpg,424,424,11,#0c0907,18.812,9.7674,Galaxy Zoo 2,spiral
135183.jpg,424,424,12,#080808,16.4245,8.5644,Galaxy Zoo 2,spiral
135204.jpg,424,424,12,#090806,17.9252,8.3555,Galaxy Zoo 2,spiral
135210.jpg,424,424,25,#181c32,27.2533,29.5311,Galaxy Zoo 2,spiral
135237.jpg,424,424,11,#080706,15.8869,7.7457,Galaxy Zoo 2,spiral
135242.jpg,424,424,11,#060604,13.0352,6.3608,Galaxy Zoo 2,spiral
135247.jpg,424,424,12,#090907,17.4981,9.533,Galaxy Zoo 2,spiral
135259.jpg,424,424,14,#090806,14.2663,8.1944,Galaxy Zoo 2,spiral
135262.jpg,424,424,13,#0a0806,14.4131,8.7096,Galaxy Zoo 2,spiral
135271.jpg,424,424,11,#070705,14.8089,7.4836,Galaxy Zoo 2,spiral
135277.jpg,424,424,11,#100e0a,26.195,14.6414,Galaxy Zoo 2,spiral
135279.jpg,424,424,11,#090807,18.7257,8.8663,Galaxy Zoo 2,spiral
135286.jpg,424,424,12,#070704,13.6734,7.1854,Galaxy Zoo 2,spiral
135290.jpg,424,424,11,#0f0a07,20.7011,11.3467,Galaxy Zoo 2,spiral
135296.jpg,424,424,14,#0c0907,16.781,10.4617,Galaxy Zoo 2,spiral
135322.jpg,424,424,12,#090705,13.8463,8.0488,Galaxy Zoo 2,spiral
135327.jpg,424,424,12,#0f0d0a,21.0482,13.7782,Galaxy Zoo 2,spiral
135373.jpg,424,424,16,#0e0b07,19.9728,11.861,Galaxy Zoo 2,spiral
135376.jpg,424,424,11,#0c0a06,19.5734,10.4024,Galaxy Zoo 2,spiral
13538.jpg,424,424,15,#090906,14.1278,9.1421,Galaxy Zoo 2,spiral
13539.jpg,424,424,13,#0e0d08,19.0948,12.9559,Galaxy Zoo 2,spiral
135397.jpg,424,424,12,#0a0806,16.7245,9.0696,Galaxy Zoo 2,spiral
135416.jpg,424,424,14,#100b06,19.0725,12.3639,Galaxy Zoo 2,spiral
135444.jpg,424,424,11,#120c07,24.6207,13.7309,Galaxy Zoo 2,spiral
135472.jpg,424,424,9,#090b08,22.0318,10.6122,Galaxy Zoo 2,spiral
135502.jpg,424,424,13,#1e1715,32.7531,25.4052,Galaxy Zoo 2,spiral
135506.jpg,424,424,12,#140c0a,23.541,14.4599,Galaxy Zoo 2,spiral
135516.jpg,424,424,11,#0e0906,18.3277,10.3068,Galaxy Zoo 2,spiral
135539.jpg,424,424,16,#0f0c09,21.3768,13.1076,Galaxy Zoo 2,spiral
135553.jpg,424,424,16,#090807,18.2932,8.7297,Galaxy Zoo 2,spiral
135561.jpg,424,424,16,#080705,14.9875,7.2768,Galaxy Zoo 2,spiral
135579.jpg,424,424,14,#080806,17.6735,8.245,Galaxy Zoo 2,spiral
135580.jpg,424,424,18,#0a0806,17.3771,9.0053,Galaxy Zoo 2,spiral
135601.jpg,424,424,15,#0b0706,15.2516,8.6239,Galaxy Zoo 2,spiral
135612.jpg,424,424,12,#060604,12.7528,6.4035,Galaxy Zoo 2,spiral
135621.jpg,424,424,16,#130d0a,22.2787,14.6537,Galaxy Zoo 2,spiral
135626.jpg,424,424,13,#0a0806,19.3624,9.1194,Galaxy Zoo 2,spiral
135639.jpg,424,424,14,#090805,15.7128,8.2475,Galaxy Zoo 2,spiral
135644.jpg,424,424,13,#070705,16.5432,7.4087,Galaxy Zoo 2,spiral
135663.jpg,424,424,16,#0b0a09,21.1283,10.8525,Galaxy Zoo 2,spiral
135664.jpg,424,424,15,#080705,12.7254,7.7591,Galaxy Zoo 2,spiral
135671.jpg,424,424,11,#050705,13.4252,6.333,Galaxy Zoo 2,spiral
135691.jpg,424,424,11,#090807,18.3669,8.9379,Galaxy Zoo 2,spiral
13570.jpg,424,424,14,#0a0906,15.899,9.1084,Galaxy Zoo 2,spiral
13572.jpg,424,424,14,#0b0a09,18.8943,10.9421,Galaxy Zoo 2,spiral
135727.jpg,424,424,13,#060705,15.1991,6.8194,Galaxy Zoo 2,spiral
135772.jpg,424,424,12,#130e0a,24.4872,15.5537,Galaxy Zoo 2,spiral
135779.jpg,424,424,11,#090805,16.5649,8.3995,Galaxy Zoo 2,spiral
135782.jpg,424,424,12,#070706,16.1674,7.749,Galaxy Zoo 2,spiral
135785.jpg,424,424,12,#070705,13.4793,7.52,Galaxy Zoo 2,spiral
135809.jpg,424,424,23,#130e0b,19.2566,15.5243,Galaxy Zoo 2,spiral
135816.jpg,424,424,11,#0a0806,19.5014,9.1792,Galaxy Zoo 2,spiral
135852.jpg,424,424,17,#080705,13.5913,7.9372,Galaxy Zoo 2,spiral
135858.jpg,424,424,14,#0a0c0a,18.8858,11.5884,Galaxy Zoo 2,spiral
135867.jpg,424,424,19,#0a0906,17.0968,9.3146,Galaxy Zoo 2,spiral
135877.jpg,424,424,16,#080705,14.2024,7.9425,Galaxy Zoo 2,spiral
135884.jpg,424,424,17,#0a0a07,15.8759,10.0491,Galaxy Zoo 2,spiral
135938.jpg,424,424,9,#0a0906,20.0325,9.3972,Galaxy Zoo 2,spiral
135949.jpg,424,424,11,#0a0905,19.2293,9.6223,Galaxy Zoo 2,spiral
135960.jpg,424,424,16,#080806,16.2998,8.25,Galaxy Zoo 2,spiral
135984.jpg,424,424,11,#070705,16.0887,7.3936,Galaxy Zoo 2,spiral
136013.jpg,424,424,14,#0c0b08,17.5089,11.4274,Galaxy Zoo 2,spiral
136088.jpg,424,424,13,#0d0806,16.1496,9.7393,Galaxy Zoo 2,spiral
136097.jpg,424,424,12,#0b0907,18.3104,9.6852,Galaxy Zoo 2,spiral
136100.jpg,424,424,12,#070805,17.2707,7.8943,Galaxy Zoo 2,spiral
136107.jpg,424,424,14,#0d0a07,20.7437,10.8691,Galaxy Zoo 2,spiral
13611.jpg,424,424,14,#0d0f0a,25.8192,14.1807,Galaxy Zoo 2,spiral
136110.jpg,424,424,11,#0a0807,17.392,9.1617,Galaxy Zoo 2,spiral
136121.jpg,424,424,11,#080705,16.8723,7.8139,Galaxy Zoo 2,spiral
136129.jpg,424,424,12,#090805,17.2304,8.791,Galaxy Zoo 2,spiral
136171.jpg,424,424,18,#090907,18.7384,9.3538,Galaxy Zoo 2,spiral
136179.jpg,424,424,10,#060604,13.7289,6.5547,Galaxy Zoo 2,spiral
136182.jpg,424,424,12,#0b0a06,17.5225,10.6053,Galaxy Zoo 2,spiral
136198.jpg,424,424,10,#0b0907,19.4188,9.7809,Galaxy Zoo 2,spiral
136205.jpg,424,424,16,#060706,14.3863,7.3815,Galaxy Zoo 2,spiral
136237.jpg,424,424,11,#0b0a08,21.7469,10.6717,Galaxy Zoo 2,spiral
136253.jpg,424,424,8,#0a0b07,24.2991,10.5606,Galaxy Zoo 2,spiral
136254.jpg,424,424,13,#070705,15.7891,7.0977,Galaxy Zoo 2,spiral
136264.jpg,424,424,11,#0e0906,18.0832,10.6384,Galaxy Zoo 2,spiral
136277.jpg,424,424,14,#0c0b07,19.0013,11.3445,Galaxy Zoo 2,spiral
136312.jpg,424,424,9,#070706,17.7483,7.6827,Galaxy Zoo 2,spiral
136319.jpg,424,424,13,#070805,16.8804,7.8762,Galaxy Zoo 2,spiral
136322.jpg,424,424,11,#080804,15.8907,8.0765,Galaxy Zoo 2,spiral
136330.jpg,424,424,12,#120e0b,25.8123,15.4592,Galaxy Zoo 2,spiral
136335.jpg,424,424,10,#060806,16.6019,7.5585,Galaxy Zoo 2,spiral
136375.jpg,424,424,11,#090806,17.48,8.504,Galaxy Zoo 2,spiral
136399.jpg,424,424,16,#080705,16.7329,7.7198,Galaxy Zoo 2,spiral
136403.jpg,424,424,12,#080704,14.6754,7.5538,Galaxy Zoo 2,spiral
136413.jpg,424,424,15,#090806,15.9514,8.6408,Galaxy Zoo 2,spiral
136416.jpg,424,424,14,#080805,14.3999,7.9177,Galaxy Zoo 2,spiral
13643.jpg,424,424,16,#0d0705,14.4173,9.1152,Galaxy Zoo 2,spiral
136433.jpg,424,424,11,#070704,13.4401,6.8893,Galaxy Zoo 2,spiral
136436.jpg,424,424,15,#080905,16.1981,8.6583,Galaxy Zoo 2,spiral
136446.jpg,424,424,11,#080806,17.8264,8.266,Galaxy Zoo 2,spiral
136447.jpg,424,424,15,#070806,16.0989,7.8456,Galaxy Zoo 2,spiral
136461.jpg,424,424,13,#130d08,20.0055,14.736,Galaxy Zoo 2,spiral
136492.jpg,424,424,15,#080805,15.4129,8.3665,Galaxy Zoo 2,spiral
136494.jpg,424,424,11,#080806,18.8197,8.5547,Galaxy Zoo 2,spiral
136496.jpg,424,424,18,#0a0907,20.0128,9.529,Galaxy Zoo 2,spiral
1365.jpg,424,424,10,#060605,14.5826,6.7794,Galaxy Zoo 2,spiral
13652.jpg,424,424,12,#0a0907,18.419,9.3898,Galaxy Zoo 2,spiral
136526.jpg,424,424,14,#0a0806,16.9527,8.8631,Galaxy Zoo 2,spiral
136527.jpg,424,424,13,#120d08,21.7009,14.2234,Galaxy Zoo 2,spiral
136545.jpg,424,424,12,#060604,13.5587,6.4667,Galaxy Zoo 2,spiral
136557.jpg,424,424,11,#0c0a07,19.9757,10.5327,Galaxy Zoo 2,spiral
136561.jpg,424,424,16,#0b0a09,20.6688,10.6112,Galaxy Zoo 2,spiral
136572.jpg,424,424,12,#0d0b08,20.9886,11.6999,Galaxy Zoo 2,spiral
136575.jpg,424,424,14,#0b0906,18.8376,9.9049,Galaxy Zoo 2,spiral
136578.jpg,424,424,13,#090706,15.341,7.7698,Galaxy Zoo 2,spiral
136582.jpg,424,424,14,#0f0d09,25.3258,13.3985,Galaxy Zoo 2,spiral
136595.jpg,424,424,12,#070604,14.0599,6.7109,Galaxy Zoo 2,spiral
136599.jpg,424,424,12,#080705,16.9738,7.8323,Galaxy Zoo 2,spiral
136605.jpg,424,424,12,#070905,15.3563,8.3215,Galaxy Zoo 2,spiral
13661.jpg,424,424,10,#0a0a0a,20.5769,10.7405,Galaxy Zoo 2,spiral
136634.jpg,424,424,10,#090906,20.3191,9.0476,Galaxy Zoo 2,spiral
136649.jpg,424,424,12,#090805,18.786,8.2718,Galaxy Zoo 2,spiral
136662.jpg,424,424,10,#0a0906,18.1388,9.206,Galaxy Zoo 2,spiral
136679.jpg,424,424,12,#090705,14.6321,8.248,Galaxy Zoo 2,spiral
136695.jpg,424,424,14,#080707,17.6016,8.0012,Galaxy Zoo 2,spiral
136698.jpg,424,424,12,#080704,13.0186,7.5521,Galaxy Zoo 2,spiral
136724.jpg,424,424,14,#090907,18.7872,9.1956,Galaxy Zoo 2,spiral
136738.jpg,424,424,13,#090805,16.9576,8.3497,Galaxy Zoo 2,spiral
136739.jpg,424,424,11,#0c0a07,19.8886,10.6023,Galaxy Zoo 2,spiral
136749.jpg,424,424,9,#070705,19.2662,7.0469,Galaxy Zoo 2,spiral
136755.jpg,424,424,13,#100a08,18.2738,11.8886,Galaxy Zoo 2,spiral
136759.jpg,424,424,12,#0a0905,17.0333,9.2392,Galaxy Zoo 2,spiral
136762.jpg,424,424,9,#080806,21.0043,8.3386,Galaxy Zoo 2,spiral
